work_year,experience_level,employment_type,job_title,job_category,salary,remote_ratio,company_size
2023,SE,FT,Data Analyst,Data Analytics,145000,100,M
2023,SE,FT,Data Analyst,Data Analytics,102500,100,M
2023,SE,FT,Data Scientist,Data Science,210000,0,M
2023,SE,FT,Data Scientist,Data Science,185000,0,M
2023,SE,FT,Data Architect,Data Infrastructure,174500,0,M
2023,SE,FT,Data Architect,Data Infrastructure,113000,0,M
2023,SE,FT,Data Science Consultant,Consulting,122000,0,M
2023,SE,FT,Data Science Consultant,Consulting,94000,0,M
2023,SE,FT,Data Scientist,Data Science,220000,0,M
2023,SE,FT,Data Scientist,Data Science,146000,0,M
2023,SE,FT,Data Engineer,Data Engineering,300000,0,M
2023,SE,FT,Data Engineer,Data Engineering,130000,0,M
2023,SE,FT,Data Science Consultant,Consulting,145000,0,M
2023,SE,FT,Data Science Consultant,Consulting,128000,0,M
2023,SE,FT,Data Scientist,Data Science,182000,0,M
2023,SE,FT,Data Scientist,Data Science,140000,0,M
2023,SE,FT,Data Engineer,Data Engineering,122000,0,M
2023,SE,FT,Data Engineer,Data Engineering,94000,0,M
2023,EX,FT,Data Scientist,Data Science,300000,0,M
2023,EX,FT,Data Scientist,Data Science,200000,0,M
2023,MI,FT,Data Analyst,Data Analytics,135000,0,M
2023,MI,FT,Data Analyst,Data Analytics,105500,0,M
2023,SE,FT,Data Engineer,Data Engineering,252000,0,M
2023,SE,FT,Data Engineer,Data Engineering,129000,0,M
2022,MI,FT,Data Scientist,Data Science,110000,100,L
2023,SE,FT,Data Scientist,Data Science,136000,100,M
2023,SE,FT,Data Scientist,Data Science,104000,100,M
2023,SE,FT,Data Scientist,Data Science,168000,100,M
2023,SE,FT,Data Scientist,Data Science,130000,100,M
2023,MI,FT,Data Engineer,Data Engineering,120000,0,M
2023,MI,FT,Data Engineer,Data Engineering,95000,0,M
2023,SE,FT,Data Scientist,Data Science,153400,0,M
2023,SE,FT,Data Scientist,Data Science,122700,0,M
2023,SE,FT,Data Scientist,Data Science,185000,0,M
2023,SE,FT,Data Scientist,Data Science,160000,0,M
2023,SE,FT,Data Scientist,Data Science,205000,100,M
2023,SE,FT,Data Scientist,Data Science,185000,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,204500,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,142200,0,M
2023,MI,FT,Machine Learning Engineer,Machine Learning & AI,145000,0,M
2023,MI,FT,Machine Learning Engineer,Machine Learning & AI,87000,0,M
2023,EN,FT,Data Scientist,Data Science,50000,100,M
2023,SE,FT,ML Engineer,Machine Learning & AI,234100,100,M
2023,SE,FT,ML Engineer,Machine Learning & AI,203500,100,M
2023,SE,FT,Data Scientist,Data Science,223800,0,M
2023,SE,FT,Data Scientist,Data Science,172100,0,M
2023,SE,FT,Data Scientist,Data Science,180000,0,M
2023,SE,FT,Data Scientist,Data Science,150000,0,M
2023,SE,FT,Data Engineer,Data Engineering,232200,100,M
2023,SE,FT,Data Engineer,Data Engineering,167200,100,M
2023,SE,FT,BI Developer,Data Engineering,197000,0,M
2023,SE,FT,BI Developer,Data Engineering,106000,0,M
2023,SE,FT,Research Scientist,Research & Development,180000,0,M
2023,SE,FT,Research Scientist,Research & Development,145000,0,M
2023,SE,FT,Data Lead,Leadership,225000,0,M
2023,SE,FT,Data Lead,Leadership,200000,0,M
2023,SE,FT,Data Engineer,Data Engineering,170000,100,M
2023,SE,FT,Data Engineer,Data Engineering,114000,100,M
2023,SE,FT,Data Engineer,Data Engineering,291500,0,M
2023,SE,FT,Data Engineer,Data Engineering,180000,0,M
2023,EX,FT,Data Engineer,Data Engineering,196200,0,M
2023,EX,FT,Data Engineer,Data Engineering,150900,0,M
2023,SE,FT,Data Scientist,Data Science,168400,0,M
2023,SE,FT,Data Scientist,Data Science,105200,0,M
2023,MI,FT,Data Analyst,Data Analytics,116000,0,M
2023,MI,FT,Data Analyst,Data Analytics,72000,0,M
2023,SE,FT,Analytics Engineer,Data Analytics,207000,0,M
2023,SE,FT,Analytics Engineer,Data Analytics,167000,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,145000,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,135000,0,M
2023,MI,FT,Data Engineer,Data Engineering,105000,0,M
2023,MI,FT,Data Engineer,Data Engineering,70000,0,M
2023,SE,FT,Data Architect,Data Infrastructure,180000,100,M
2023,SE,FT,Data Architect,Data Infrastructure,115000,100,M
2023,SE,FT,Data Engineer,Data Engineering,133800,100,M
2023,SE,FT,Data Engineer,Data Engineering,96100,100,M
2023,MI,FT,Data Analyst,Data Analytics,120000,0,M
2023,MI,FT,Data Analyst,Data Analytics,80000,0,M
2023,SE,FT,Data Science Engineer,Data Science,140000,0,M
2023,SE,FT,Data Science Engineer,Data Science,100000,0,M
2023,SE,FT,Research Scientist,Research & Development,150000,0,M
2023,SE,FT,Research Scientist,Research & Development,120000,0,M
2023,SE,FT,Cloud Database Engineer,Data Infrastructure,140000,100,M
2023,SE,FT,Cloud Database Engineer,Data Infrastructure,115000,100,M
2023,SE,FT,Data Science Manager,Leadership,297300,100,M
2023,SE,FT,Data Science Manager,Leadership,198200,100,M
2023,SE,FT,Data Scientist,Data Science,297300,100,M
2023,SE,FT,Data Scientist,Data Science,198200,100,M
2023,SE,FT,Data Engineer,Data Engineering,202000,100,M
2023,SE,FT,Data Engineer,Data Engineering,135000,100,M
2023,SE,FT,Data Scientist,Data Science,110000,100,M
2023,SE,FT,Data Scientist,Data Science,84000,100,M
2023,MI,FT,Machine Learning Engineer,Machine Learning & AI,219000,50,L
2023,SE,FT,Applied Scientist,Data Science,230000,100,M
2023,SE,FT,Applied Scientist,Data Science,196000,100,M
2023,SE,FT,BI Developer,Data Engineering,140000,100,M
2023,SE,FT,BI Developer,Data Engineering,110000,100,M
2023,MI,FT,Data Analyst,Data Analytics,150000,0,M
2023,MI,FT,Data Analyst,Data Analytics,100000,0,M
2023,SE,FT,Data Engineer,Data Engineering,160000,0,M
2023,SE,FT,Data Engineer,Data Engineering,110000,0,M
2023,SE,FT,Data Scientist,Data Science,185900,0,M
2023,SE,FT,Data Scientist,Data Science,129300,0,M
2023,SE,FT,Applied Scientist,Data Science,126100,0,L
2023,SE,FT,Applied Scientist,Data Science,72000,0,L
2023,SE,FT,Data Engineer,Data Engineering,170000,100,M
2023,SE,FT,Data Engineer,Data Engineering,150000,100,M
2023,MI,FT,Machine Learning Engineer,Machine Learning & AI,175000,100,M
2023,MI,FT,Machine Learning Engineer,Machine Learning & AI,140000,100,M
2023,SE,FT,Data Analyst,Data Analytics,240500,0,M
2023,SE,FT,Data Analyst,Data Analytics,137500,0,M
2023,MI,FT,Data Scientist,Data Science,187500,0,M
2023,MI,FT,Data Scientist,Data Science,165000,0,M
2023,SE,FT,Research Scientist,Research & Development,210000,0,M
2023,SE,FT,Research Scientist,Research & Development,165750,0,M
2023,SE,FT,Machine Learning Scientist,Machine Learning & AI,225000,100,M
2023,SE,FT,Machine Learning Scientist,Machine Learning & AI,165750,100,M
2023,SE,FT,Data Scientist,Data Science,135000,100,M
2023,SE,FT,Data Scientist,Data Science,115000,100,M
2023,SE,FT,NLP Engineer,Machine Learning & AI,275000,0,M
2023,SE,FT,NLP Engineer,Machine Learning & AI,175000,0,M
2023,SE,FT,Data Scientist,Data Science,170000,100,M
2023,SE,FT,Data Scientist,Data Science,140000,100,M
2023,SE,FT,Data Engineer,Data Engineering,175308,0,M
2023,SE,FT,Data Engineer,Data Engineering,100706,0,M
2023,SE,FT,NLP Engineer,Machine Learning & AI,235000,0,M
2023,SE,FT,NLP Engineer,Machine Learning & AI,135000,0,M
2023,SE,FT,Data Engineer,Data Engineering,310000,0,M
2023,SE,FT,Data Engineer,Data Engineering,229000,0,M
2023,SE,FT,ML Engineer,Machine Learning & AI,289076,0,M
2023,SE,FT,ML Engineer,Machine Learning & AI,202353,0,M
2023,MI,FT,Research Engineer,Research & Development,120000,100,M
2023,MI,FT,Research Engineer,Research & Development,100000,100,M
2023,SE,FT,Data Engineer,Data Engineering,226700,0,M
2023,SE,FT,Data Engineer,Data Engineering,133300,0,M
2023,SE,FT,Data Analyst,Data Analytics,125000,0,M
2023,SE,FT,Data Analyst,Data Analytics,85000,0,M
2023,SE,FT,Data Analyst,Data Analytics,130000,100,M
2023,SE,FT,Data Analyst,Data Analytics,80000,100,M
2023,MI,FT,Data Engineer,Data Engineering,120000,0,M
2023,MI,FT,Data Engineer,Data Engineering,100000,0,M
2023,SE,FT,Data Engineer,Data Engineering,231250,100,M
2023,SE,FT,Data Engineer,Data Engineering,138750,100,M
2023,SE,FT,Data Engineer,Data Engineering,199000,0,M
2023,SE,FT,Data Engineer,Data Engineering,162000,0,M
2023,EN,FT,Data Engineer,Data Engineering,160000,0,M
2023,EN,FT,Data Engineer,Data Engineering,135000,0,M
2022,EN,FT,Data Scientist,Data Science,100000,100,M
2023,SE,FT,Research Scientist,Research & Development,200000,0,M
2023,SE,FT,Research Scientist,Research & Development,150000,0,M
2023,EN,FT,Research Engineer,Research & Development,160000,0,M
2023,EN,FT,Research Engineer,Research & Development,120000,0,M
2023,SE,FT,Research Scientist,Research & Development,250000,0,M
2023,SE,FT,Research Scientist,Research & Development,200000,0,M
2023,EN,FT,Deep Learning Engineer,Machine Learning & AI,150000,0,M
2023,EN,FT,Deep Learning Engineer,Machine Learning & AI,120000,0,M
2023,SE,FT,Research Engineer,Research & Development,150000,0,M
2023,SE,FT,Research Engineer,Research & Development,100000,0,M
2023,SE,FT,Data Scientist,Data Science,272550,0,M
2023,SE,FT,Data Scientist,Data Science,198200,0,M
2023,SE,FT,Data Scientist,Data Science,182000,0,M
2023,SE,FT,Data Scientist,Data Science,140000,0,M
2023,SE,FT,Data Engineer,Data Engineering,200000,0,M
2023,SE,FT,Data Engineer,Data Engineering,160000,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,204500,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,142200,0,M
2023,MI,FT,Data Scientist,Data Science,120000,0,M
2023,MI,FT,Data Scientist,Data Science,105000,0,M
2023,SE,FT,Data Engineer,Data Engineering,187500,100,M
2023,SE,FT,Data Engineer,Data Engineering,175000,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,204500,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,142200,0,M
2023,SE,FT,Data Analyst,Data Analytics,155000,100,M
2023,SE,FT,Data Analyst,Data Analytics,64000,100,M
2023,SE,FT,Computer Vision Engineer,Machine Learning & AI,235000,0,M
2023,SE,FT,Computer Vision Engineer,Machine Learning & AI,185000,0,M
2023,SE,FT,Data Architect,Data Infrastructure,174500,0,M
2023,SE,FT,Data Architect,Data Infrastructure,113000,0,M
2023,SE,FT,Applied Scientist,Data Science,184000,100,M
2023,SE,FT,Applied Scientist,Data Science,142000,100,M
2023,SE,FT,Data Scientist,Data Science,140000,0,M
2023,SE,FT,Data Scientist,Data Science,120000,0,M
2023,SE,FT,Data Architect,Data Infrastructure,174500,0,M
2023,SE,FT,Data Architect,Data Infrastructure,113000,0,M
2023,SE,FT,Data Scientist,Data Science,180560,0,M
2023,SE,FT,Data Scientist,Data Science,115440,0,M
2023,SE,FT,Data Scientist,Data Science,140000,0,M
2023,SE,FT,Data Scientist,Data Science,120000,0,M
2023,SE,FT,Research Scientist,Research & Development,248100,0,M
2023,SE,FT,Research Scientist,Research & Development,145900,0,M
2023,SE,FT,Data Engineer,Data Engineering,291500,0,M
2023,SE,FT,Data Engineer,Data Engineering,180000,0,M
2023,SE,FT,Data Engineer,Data Engineering,161800,0,M
2023,SE,FT,Data Engineer,Data Engineering,141600,0,M
2023,SE,FT,Data Engineer,Data Engineering,166000,100,M
2023,SE,FT,Data Engineer,Data Engineering,128000,100,M
2023,SE,FT,Data Architect,Data Infrastructure,170000,100,M
2023,SE,FT,Data Architect,Data Infrastructure,110000,100,M
2023,SE,FT,Data Engineer,Data Engineering,160000,100,M
2023,SE,FT,Data Engineer,Data Engineering,75000,100,M
2023,SE,FT,Data Engineer,Data Engineering,236000,100,M
2023,SE,FT,Data Engineer,Data Engineering,182000,100,M
2022,EN,FT,Data Scientist,Data Science,130000,0,M
2023,MI,FT,Data Analyst,Data Analytics,150000,0,M
2023,MI,FT,Data Analyst,Data Analytics,100000,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,261500,0,L
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,134500,0,L
2023,MI,FT,Data Scientist,Data Science,130000,0,M
2023,MI,FT,Data Scientist,Data Science,90000,0,M
2023,EN,FT,Data Engineer,Data Engineering,160000,0,M
2023,EN,FT,Data Engineer,Data Engineering,135000,0,M
2022,SE,FT,Manager Data Management,Leadership,125000,100,L
2022,SE,FT,Data Engineer,Data Engineering,175000,0,M
2022,SE,FT,Data Engineer,Data Engineering,155000,0,M
2022,SE,FT,Data Engineer,Data Engineering,153600,0,M
2022,SE,FT,Data Engineer,Data Engineering,106800,0,M
2022,SE,FT,Data Scientist,Data Science,150000,0,M
2022,SE,FT,Data Scientist,Data Science,140000,0,M
2022,SE,FT,Data Science Consultant,Consulting,122000,0,M
2022,SE,FT,Data Science Consultant,Consulting,94500,0,M
2022,SE,FT,Data Engineer,Data Engineering,170000,0,M
2022,SE,FT,Data Engineer,Data Engineering,130000,0,M
2022,SE,FT,Data Science Consultant,Consulting,145000,0,M
2022,SE,FT,Data Science Consultant,Consulting,128000,0,M
2022,SE,FT,Data Engineer,Data Engineering,145000,0,M
2022,SE,FT,Data Engineer,Data Engineering,100000,0,M
2022,SE,FT,Data Engineer,Data Engineering,175000,0,M
2022,SE,FT,Data Engineer,Data Engineering,120000,0,M
2022,SE,FT,Data Engineer,Data Engineering,145000,0,M
2022,SE,FT,Data Engineer,Data Engineering,115000,0,M
2022,SE,FT,Applied Machine Learning Scientist,Machine Learning & AI,150000,100,M
2022,MI,FT,Data Analyst,Data Analytics,150000,0,M
2022,MI,FT,Data Analyst,Data Analytics,100000,0,M
2022,MI,FT,Data Scientist,Data Science,150000,100,M
2022,MI,FT,Data Scientist,Data Science,127500,100,M
2022,SE,FT,Data Scientist,Data Science,126500,100,M
2022,SE,FT,Data Scientist,Data Science,51000,100,M
2022,MI,FT,Data Engineer,Data Engineering,260000,0,M
2022,MI,FT,Data Engineer,Data Engineering,175000,0,M
2022,SE,FT,Data Engineer,Data Engineering,250000,100,M
2022,SE,FT,Data Engineer,Data Engineering,63000,100,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,210000,100,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,160000,100,M
2022,SE,FT,Data Scientist,Data Science,272550,100,M
2022,SE,FT,Data Scientist,Data Science,198200,100,M
2022,SE,FT,Data Scientist,Data Science,220000,0,M
2022,SE,FT,Data Scientist,Data Science,146000,0,M
2022,MI,FT,Data Analyst,Data Analytics,150000,0,M
2022,MI,FT,Data Analyst,Data Analytics,100000,0,M
2022,MI,FT,Data Engineer,Data Engineering,150000,100,M
2022,MI,FT,Data Engineer,Data Engineering,150000,100,M
2022,MI,FT,Data Engineer,Data Engineering,120000,0,M
2022,MI,FT,Data Engineer,Data Engineering,95000,0,M
2022,EN,FT,Data Engineer,Data Engineering,160000,0,M
2022,EN,FT,Data Engineer,Data Engineering,135000,0,M
2022,SE,FT,Data Engineer,Data Engineering,216000,100,M
2022,SE,FT,Data Engineer,Data Engineering,144000,100,M
2022,EN,FT,Data Engineer,Data Engineering,85000,0,M
2022,EN,FT,Data Engineer,Data Engineering,65000,0,M
2022,SE,FT,Data Analyst,Data Analytics,149000,100,M
2022,SE,FT,Data Analyst,Data Analytics,119000,100,M
2022,SE,FT,Data Scientist,Data Science,140000,0,M
2022,SE,FT,Data Scientist,Data Science,120000,0,M
2022,MI,FT,Data Scientist,Data Science,150000,0,M
2022,MI,FT,Data Scientist,Data Science,110000,0,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,246000,100,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,201000,100,M
2022,SE,FT,Data Scientist,Data Science,190000,0,M
2022,SE,FT,Data Scientist,Data Science,155000,0,M
2022,SE,FT,ML Engineer,Machine Learning & AI,235000,100,M
2022,SE,FT,ML Engineer,Machine Learning & AI,185000,100,M
2022,SE,FT,Cloud Database Engineer,Data Infrastructure,190000,100,M
2022,SE,FT,Cloud Database Engineer,Data Infrastructure,160000,100,M
2022,EN,FT,Product Data Analyst,Data Analytics,100000,100,M
2022,MI,FT,Data Engineer,Data Engineering,130000,0,M
2022,MI,FT,Data Engineer,Data Engineering,115000,0,M
2022,MI,FT,Data Engineer,Data Engineering,105000,0,M
2022,MI,FT,Data Engineer,Data Engineering,70000,0,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,204500,0,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,142200,0,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,192000,100,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,164000,100,M
2022,SE,FT,Data Engineer,Data Engineering,185900,0,M
2022,SE,FT,Data Engineer,Data Engineering,129300,0,M
2022,SE,FT,Data Engineer,Data Engineering,130000,0,M
2022,SE,FT,Data Engineer,Data Engineering,75000,0,M
2022,SE,FT,Data Science Manager,Leadership,175000,0,M
2022,SE,FT,Data Science Manager,Leadership,120000,0,M
2022,SE,FT,Data Engineer,Data Engineering,167500,0,M
2022,SE,FT,Data Engineer,Data Engineering,106500,0,M
2022,MI,FT,Data Analyst,Data Analytics,75000,100,M
2022,MI,FT,Data Analyst,Data Analytics,60000,100,M
2022,SE,FT,Applied Scientist,Data Science,184000,100,M
2022,SE,FT,Applied Scientist,Data Science,142000,100,M
2022,MI,FT,Data Scientist,Data Science,145000,0,M
2022,MI,FT,Data Scientist,Data Science,100000,0,M
2022,SE,FT,Data Engineer,Data Engineering,175000,0,M
2022,SE,FT,Data Engineer,Data Engineering,120000,0,M
2022,SE,FT,Data Engineer,Data Engineering,175000,0,M
2022,SE,FT,Data Engineer,Data Engineering,120000,0,M
2022,EX,FT,Data Engineer,Data Engineering,200000,0,M
2022,EX,FT,Data Engineer,Data Engineering,145000,0,M
2022,SE,FT,Data Engineer,Data Engineering,145000,0,M
2022,SE,FT,Data Engineer,Data Engineering,100000,0,M
2022,SE,FT,Applied Scientist,Data Science,192000,100,M
2022,SE,FT,Applied Scientist,Data Science,164000,100,M
2022,EX,FT,Data Engineer,Data Engineering,310000,100,M
2022,EX,FT,Data Engineer,Data Engineering,239000,100,M
2022,SE,FT,Data Analyst,Data Analytics,120000,0,M
2022,SE,FT,Data Analyst,Data Analytics,95000,0,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,145000,0,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,135000,0,M
2022,SE,FT,Data Engineer,Data Engineering,100000,0,M
2022,SE,FT,Data Engineer,Data Engineering,78000,0,M
2022,MI,FT,Data Engineer,Data Engineering,160000,100,M
2022,MI,FT,Data Engineer,Data Engineering,120000,100,M
2022,SE,FT,Data Scientist,Data Science,190000,0,M
2022,SE,FT,Data Scientist,Data Science,150000,0,M
2022,SE,FT,Data Engineer,Data Engineering,120000,0,M
2022,SE,FT,Data Engineer,Data Engineering,95000,0,M
2022,MI,FT,Data Analyst,Data Analytics,150000,0,M
2022,MI,FT,Data Analyst,Data Analytics,100000,0,M
2022,SE,FT,Data Analyst,Data Analytics,115934,100,M
2022,SE,FT,Data Analyst,Data Analytics,81666,100,M
2022,SE,FT,Data Scientist,Data Science,175000,100,M
2022,SE,FT,Data Scientist,Data Science,140000,100,M
2022,SE,FT,Data Engineer,Data Engineering,120000,0,M
2022,SE,FT,Data Engineer,Data Engineering,95000,0,M
2022,SE,FT,Research Engineer,Research & Development,249500,0,M
2022,SE,FT,Research Engineer,Research & Development,149850,0,M
2022,MI,FT,Analytics Engineer,Data Analytics,122500,100,M
2022,MI,FT,Analytics Engineer,Data Analytics,100000,100,M
2022,SE,FT,Data Scientist,Data Science,249500,0,M
2022,SE,FT,Data Scientist,Data Science,149850,0,M
2022,EN,FT,Data Analyst,Data Analytics,55000,0,M
2022,EN,FT,Data Analyst,Data Analytics,48000,0,M
2022,SE,FT,Research Scientist,Research & Development,249500,0,M
2022,SE,FT,Research Scientist,Research & Development,149850,0,M
2022,SE,FT,Data Engineer,Data Engineering,190000,100,M
2022,SE,FT,Data Engineer,Data Engineering,120000,100,M
2022,SE,FT,Data Analyst,Data Analytics,127000,100,M
2022,SE,FT,Data Analyst,Data Analytics,104000,100,M
2022,SE,FT,Data Scientist,Data Science,210000,100,M
2022,SE,FT,Data Scientist,Data Science,150000,100,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,210000,100,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,150000,100,M
2022,SE,FT,Data Engineer,Data Engineering,210000,100,M
2022,SE,FT,Data Engineer,Data Engineering,130000,100,M
2022,SE,FT,Data Scientist,Data Science,182750,100,M
2022,SE,FT,Data Scientist,Data Science,161500,100,M
2022,MI,FT,Data Analyst,Data Analytics,102640,100,M
2022,MI,FT,Data Analyst,Data Analytics,66100,100,M
2022,SE,FT,Research Scientist,Research & Development,210000,100,M
2022,SE,FT,Research Scientist,Research & Development,150000,100,M
2022,SE,FT,Data Engineer,Data Engineering,198800,0,M
2022,SE,FT,Data Engineer,Data Engineering,122600,0,M
2022,MI,FT,Data Engineer,Data Engineering,130000,100,M
2022,MI,FT,Data Engineer,Data Engineering,80000,100,M
2022,SE,FT,Data Scientist,Data Science,136000,100,M
2022,SE,FT,Data Scientist,Data Science,104000,100,M
2022,SE,FT,Data Analyst,Data Analytics,150000,100,M
2022,SE,FT,Data Analyst,Data Analytics,100000,100,M
2022,EN,FT,Data Engineer,Data Engineering,160000,0,M
2022,EN,FT,Data Engineer,Data Engineering,135000,0,M
2022,SE,FT,Data Engineer,Data Engineering,216000,100,M
2022,SE,FT,Data Engineer,Data Engineering,144000,100,M
2022,EX,FT,Data Scientist,Data Science,159000,100,M
2022,EX,FT,Data Scientist,Data Science,130000,100,M
2022,SE,FT,Data Analyst,Data Analytics,115934,100,M
2022,SE,FT,Data Analyst,Data Analytics,81666,100,M
2022,SE,FT,Data Engineer,Data Engineering,215000,100,M
2022,SE,FT,Data Engineer,Data Engineering,150000,100,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,246000,100,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,201000,100,M
2022,MI,FT,Data Engineer,Data Engineering,187000,100,M
2022,MI,FT,Data Engineer,Data Engineering,153000,100,M
2022,SE,FT,Data Analyst,Data Analytics,169000,0,M
2022,SE,FT,Data Analyst,Data Analytics,110600,0,M
2022,SE,FT,BI Developer,Data Engineering,140000,100,M
2022,SE,FT,BI Developer,Data Engineering,120000,100,M
2022,MI,FT,Data Analyst,Data Analytics,75000,100,M
2022,MI,FT,Data Analyst,Data Analytics,60000,100,M
2022,EN,FT,Data Analyst,Data Analytics,50000,50,L
2022,MI,FT,MLOps Engineer,Machine Learning & AI,134000,100,M
2022,MI,FT,MLOps Engineer,Machine Learning & AI,124000,100,M
2022,SE,FT,Data Analyst,Data Analytics,166700,0,M
2022,SE,FT,Data Analyst,Data Analytics,119000,0,M
2022,EN,FT,Data Scientist,Data Science,124234,0,M
2022,EN,FT,Data Scientist,Data Science,74540,0,M
2022,MI,FT,Data Analyst,Data Analytics,100000,100,M
2022,MI,FT,Data Analyst,Data Analytics,65000,100,M
2022,SE,FT,Data Engineer,Data Engineering,220000,100,M
2022,SE,FT,Data Engineer,Data Engineering,146000,100,M
2022,SE,FT,Data Specialist,Data Management,110000,0,M
2022,SE,FT,Data Specialist,Data Management,70000,0,M
2022,EN,FT,Data Analyst,Data Analytics,50000,50,L
2022,SE,FT,Data Engineer,Data Engineering,120000,0,M
2022,SE,FT,Data Engineer,Data Engineering,95000,0,M
2022,MI,FT,Data Analyst,Data Analytics,150000,0,M
2022,MI,FT,Data Analyst,Data Analytics,100000,0,M
2022,SE,FT,Data Architect,Data Infrastructure,190000,100,M
2022,SE,FT,Data Architect,Data Infrastructure,135000,100,M
2022,SE,FT,Data Scientist,Data Science,128000,0,M
2022,SE,FT,Data Scientist,Data Science,81500,0,M
2022,SE,FT,Data Scientist,Data Science,173000,100,M
2022,SE,FT,Data Scientist,Data Science,110000,100,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,192000,0,M
2022,SE,FT,Machine Learning Engineer,Machine Learning & AI,120000,0,M
2022,SE,FT,Data Analyst,Data Analytics,115934,100,M
2022,SE,FT,Data Analyst,Data Analytics,81666,100,M
2022,SE,FT,Data Analyst,Data Analytics,120000,0,M
2022,SE,FT,Data Analyst,Data Analytics,95000,0,M
2022,SE,FT,Principal Machine Learning Engineer,Machine Learning & AI,190000,100,L
2022,SE,FT,Data Engineer,Data Engineering,194000,100,M
2022,SE,FT,Data Engineer,Data Engineering,129400,100,M
2022,SE,FT,Data Analyst,Data Analytics,201000,100,M
2022,SE,FT,Data Analyst,Data Analytics,89200,100,M
2022,SE,FT,Data Scientist,Data Science,165000,0,M
2022,SE,FT,Data Scientist,Data Science,125000,0,M
2022,SE,FT,Applied Scientist,Data Science,230000,100,M
2022,SE,FT,Applied Scientist,Data Science,196000,100,M
2022,MI,FT,Machine Learning Engineer,Machine Learning & AI,130000,0,M
2022,MI,FT,Machine Learning Engineer,Machine Learning & AI,90000,0,M
2022,MI,FT,Machine Learning Researcher,Research & Development,150000,100,M
2022,MI,FT,Machine Learning Researcher,Research & Development,100000,100,M
2022,MI,FT,Machine Learning Engineer,Machine Learning & AI,230000,0,M
2022,MI,FT,Machine Learning Engineer,Machine Learning & AI,150000,0,M
2022,SE,FT,Data Engineer,Data Engineering,153600,0,M
2022,SE,FT,Data Engineer,Data Engineering,106800,0,M
2022,MI,FT,Machine Learning Researcher,Research & Development,130000,100,M
2022,MI,FT,Machine Learning Researcher,Research & Development,100000,100,M
2022,SE,FT,Data Engineer,Data Engineering,216000,100,M
2022,SE,FT,Data Engineer,Data Engineering,144000,100,M
2022,MI,FT,Data Scientist,Data Science,180000,0,M
2022,MI,FT,Data Scientist,Data Science,120000,0,M
2022,EN,FT,Data Engineer,Data Engineering,160000,0,M
2022,EN,FT,Data Engineer,Data Engineering,135000,0,M
2022,SE,FT,Data Analyst,Data Analytics,192500,100,M
2022,SE,FT,Data Analyst,Data Analytics,140000,100,M
2022,SE,FT,Data Engineer,Data Engineering,152500,0,M
2022,SE,FT,Data Engineer,Data Engineering,130000,0,M
2022,SE,FT,Data Analyst,Data Analytics,65000,100,M
2022,SE,FT,Data Analyst,Data Analytics,55000,100,M
2022,SE,FT,Data Engineer,Data Engineering,178750,0,M
2022,SE,FT,Data Engineer,Data Engineering,160000,0,M
2022,MI,FT,Machine Learning Scientist,Machine Learning & AI,165000,0,M
2022,MI,FT,Machine Learning Scientist,Machine Learning & AI,135000,0,M
2022,SE,FT,Analytics Engineer,Data Analytics,170000,100,M
2022,SE,FT,Analytics Engineer,Data Analytics,125000,100,M
2022,SE,FT,Data Engineer,Data Engineering,105000,0,M
2022,SE,FT,Data Engineer,Data Engineering,70000,0,M
2022,SE,FT,Data Scientist,Data Science,130000,0,M
2022,SE,FT,Data Scientist,Data Science,95000,0,M
2022,SE,FT,Data Scientist,Data Science,203500,0,M
2022,SE,FT,Data Scientist,Data Science,152000,0,M
2022,SE,FT,Data Engineer,Data Engineering,197430,100,M
2022,SE,FT,Data Engineer,Data Engineering,134760,100,M
2022,MI,FT,Data Scientist,Data Science,120000,100,M
2022,SE,FT,Data Engineer,Data Engineering,197000,0,M
